,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
50,50,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:24:04 ,112287195.0,8,9,73,65,49,2457,2448,2412,17,8,9.125,3.181980515339464,16,7,8.125,3.181980515339464,14,5,6.125,3.181980515339464,963,7,273.0,282.12452924196435,962,6,272.0,282.12452924196435,958,2,268.0,282.12452924196435,22.53150949224441,22.3801119976325,21.91701377881957,0.151397494611919,7017949.6875,6627978.217196037,20286106.0,6313.0,112287195.0,16041027.857142854,6314698.753005995,25449942.0,9001032.0,36953353.0,4619169.125,8612407.07482441,22157274.0,6313.0,80,8,16,90,9,36,0.07124587981737365,0.08015161479454537,148.82352941176467,7,963,241.3152075849442,58233.02941176471,147.82352941176467,6,962,241.3152075849442,58233.02941176471,144.7647058823529,2,958,240.73780587284287,57954.69117647057,525766.6666666665,1396796.98122356,4239656.0,0.0,11950588.333333336,4260291.860461205,20286106.0,7031320.0,1,11,17,MASTER,1,129,0,0,0,8,9,REPLAY
51,51,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  20:26:05 ,96044841.0,5,4,35,30,10,32,28,20,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,0.6975908263516204,0.6038845959461789,0.31235410135147185,0.09370623040544156,12005605.125,18417739.051458225,56958385.0,2007114.0,81975790.0,20493947.5,30118037.083456203,65002653.0,2007114.0,39086456.0,13028818.666666664,5017815.718923559,18094798.0,8060595.0,50,5,20,40,4,8,0.05205901689191197,0.04164721351352958,7.444444444444445,7,8,0.5270462766947298,0.2777777777777777,6.4444444444444455,6,7,0.5270462766947298,0.2777777777777777,3.333333333333333,2,5,1.5811388300841898,2.5,1384521.4,3095883.966703177,6922607.0,0.0,17824446.8,21923168.33496449,56958385.0,6008456.0,11,1,9,OUTSTATION,1,129,0,0,0,4,5,REPLAY
52,52,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:28:14 ,81273950.0,6,4,66,60,48,1022,1018,1002,17,8,11.0,4.6475800154489,16,7,10.0,4.6475800154489,14,5,8.0,4.6475800154489,282,176,255.5,53.0,281,175,254.5,53.0,277,171,250.5,53.0,13.386823207190005,13.263782552712154,12.919268720174177,0.1230406544778493,9030438.888888888,13479519.57201279,39398655.0,6154.0,81273950.0,16254790.0,14968716.036674587,39398655.0,2514525.0,226869.0,75623.0,108512.21602658383,200665.0,6154.0,60,6,12,40,4,16,0.07382439268670958,0.04921626179113972,108.8,8,282,129.96050682162382,16889.73333333333,107.8,7,281,129.96050682162382,16889.73333333333,105.0,5,277,128.95735729302152,16630.0,3342149.333333333,5788772.451815784,10026448.0,0.0,23749167.33333333,15207237.728353905,39398655.0,9026581.0,1,11,10,MASTER,1,129,0,0,0,6,4,REPLAY
53,53,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:30:32 ,112201308.0,8,3,73,65,49,21,18,6,17,8,9.125,3.181980515339464,16,7,8.125,3.181980515339464,14,5,6.125,3.181980515339464,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,0.8377798946871458,0.7397418219046074,0.4901903639126917,0.09803807278253833,11220130.8,12968727.09295267,44491397.0,1005146.0,111196162.0,15885166.0,15511984.723790204,44491397.0,4972177.0,49559891.0,24779945.5,19457507.502491694,38538481.0,11021410.0,80,8,16,30,3,12,0.07130041656911879,0.026737656213419544,8.545454545454545,7,17,2.8412545244534626,8.072727272727272,7.545454545454546,6,16,2.8412545244534617,8.072727272727269,5.0,2,14,3.286335345030997,10.8,1833686.333333333,4491595.864981695,11002118.0,0.0,16699007.333333336,14526942.719163088,44491397.0,6533364.0,1,11,11,MASTER,1,129,0,0,0,8,3,REPLAY
54,54,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:32:33 ,119840793.0,7,3,56,49,35,21,18,6,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,0.6425191128366449,0.5590750722085092,0.34212056657535633,0.0834440406281357,13315643.666666664,14379713.253894025,48002827.0,83402.0,109788714.0,18298119.0,17664767.708542854,48002827.0,83402.0,90021710.0,45010855.0,34024269.94071332,69069647.0,20952063.0,70,7,14,30,3,12,0.05841082843969499,0.02503321218844071,7.7,7,8,0.48304589153964794,0.2333333333333333,6.7,6,7,0.48304589153964794,0.2333333333333333,4.1,2,5,1.4491376746189435,2.1,41495.57142857143,79350.97033193134,207067.0,0.0,17078617.714285713,14190151.56473787,48002827.0,9033100.0,1,11,10,MASTER,1,129,0,0,0,7,3,REPLAY
55,55,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:34:37 ,119608276.0,5,11,40,35,25,521,510,466,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,47.36363636363637,92.87870878438473,281,6,46.36363636363637,92.87870878438473,277,2,42.36363636363637,92.87870878438473,4.690310894540442,4.5565408868530115,4.105067110907944,0.13377000768742792,7973885.066666666,16388375.021347167,64914436.0,7359.0,116738856.0,29184714.0,42603277.73350634,92972921.0,4766032.0,49927808.0,4992780.8,5713290.314903095,18016056.0,7359.0,50,5,10,110,11,44,0.04180312740232122,0.09196688028510668,35.0625,7,282,78.14129829993868,6106.0625,34.0625,6,281,78.14129829993868,6106.0625,30.6875,2,277,77.91595365092654,6070.895833333332,2965180.6,4461061.127000705,10042429.0,0.0,20382590.6,25424426.937118463,64914436.0,5027791.0,1,11,16,MASTER,1,129,0,0,0,5,11,REPLAY
56,56,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:36:40 ,112338142.0,5,7,40,35,25,493,486,458,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,70.42857142857143,112.56384431787608,281,6,69.42857142857143,112.56384431787608,277,2,65.42857142857143,112.56384431787608,4.744604018820251,4.637783665676079,4.299519214052872,0.10682035314417074,10212558.363636363,9920001.584704325,33026829.0,8387.0,103938629.0,25984657.25,25176839.45749577,62938588.0,9956717.0,97401951.0,16233658.5,20523297.581624124,52473918.0,8387.0,50,5,10,70,7,28,0.04450848047673781,0.062311872667432926,44.41666666666666,7,282,89.13264714950851,7944.628787878785,43.41666666666666,6,281,89.13264714950851,7944.628787878785,40.25,2,277,88.76641973588477,7879.477272727273,506722.7142857143,1336967.6199732379,3538672.0,0.0,15540175.0,8481244.504860455,33026829.0,8389655.0,1,11,12,MASTER,1,129,0,0,0,5,7,REPLAY
57,57,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:39:06 ,98855146.0,5,1,67,62,52,7,6,2,17,8,13.4,4.9295030175464944,16,7,12.4,4.9295030175464944,14,5,10.4,4.9295030175464944,7,7,7.0,-1.0,6,6,6.0,-1.0,2,2,2.0,-1.0,0.7485700339767846,0.6878751663570453,0.5462538085776536,0.06069486761973929,19771029.2,24633904.24593169,62000119.0,949916.0,98855146.0,24713786.5,25520981.38720645,62000119.0,7458649.0,0.0,0.0,0.0,0.0,0.0,50,5,10,10,1,4,0.050579056349782735,0.010115811269956549,12.333333333333336,7,17,5.125101625008685,26.266666666666666,11.333333333333336,6,16,5.125101625008685,26.266666666666666,9.0,2,14,5.585696017507575,31.2,237479.0,474958.0,949916.0,0.0,24476307.5,25719798.31428121,62000119.0,7458649.0,1,11,6,MASTER,1,129,0,0,0,5,1,REPLAY
58,58,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:41:15 ,118996562.0,4,8,68,64,56,1422,1414,1382,35,8,17.0,12.727922061357855,34,7,16.0,12.727922061357855,32,5,14.0,12.727922061357855,282,7,177.75,114.25754117031276,281,6,176.75,114.25754117031276,277,2,172.75,114.25754117031276,12.521370155215072,12.420526905642872,12.084382740402198,0.10084324957220192,10817869.272727273,12593419.009709055,37604212.0,6485.0,79048052.0,26349350.66666667,17035499.29289216,44022938.0,10033154.0,108553044.0,15507577.714285715,28543967.86843941,77842922.0,6485.0,40,4,8,80,8,32,0.03361441652406731,0.06722883304813462,124.16666666666669,7,282,120.89727670692801,14616.151515151514,123.16666666666669,6,281,120.89727670692801,14616.151515151514,119.83333333333331,2,277,120.2549060298266,14461.242424242424,100638.0,171219.57486903574,388753.0,0.0,16898870.85714286,12069279.466915365,37604212.0,6029973.0,1,11,12,MASTER,1,129,0,0,0,4,8,REPLAY
59,59,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  20:43:16 ,119463559.0,25,10,1541,1516,1416,98,88,68,485,7,61.64,122.85115655404579,484,6,60.64,122.85115655404579,480,2,56.64,122.85115655404579,17,8,9.8,3.794733192202056,16,7,8.8,3.794733192202056,14,5,6.8,3.794733192202056,13.719664923091733,13.426688551945784,12.422198136588245,0.2929763711459492,3513634.088235294,3818039.379809647,15523336.0,7049.0,110940351.0,4622514.625,8623936.937559247,35565565.0,7049.0,111446080.0,12382897.777777778,6716436.162519557,21053687.0,1969473.0,250,25,100,100,10,20,0.20926883653282088,0.08370753461312834,46.828571428571436,7,485,105.93324360577436,11221.852100840337,45.828571428571436,6,484,105.93324360577436,11221.852100840337,42.4,2,480,105.73140220277372,11179.129411764705,4021846.111111112,6947907.031010534,20359910.0,0.0,9033052.333333334,3116636.2992601087,15523336.0,5114059.0,11,1,35,OUTSTATION,1,129,0,0,0,10,25,REPLAY
60,60,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:45:26 ,102012748.0,4,6,41,37,29,930,924,900,17,8,10.25,4.5,16,7,9.25,4.5,14,5,7.25,4.5,282,7,155.0,124.05482658889171,281,6,154.0,124.05482658889171,277,2,150.0,124.05482658889171,9.518418227494472,9.420391263256628,9.106704977695532,0.09802696423784213,11334749.777777778,10811386.064433526,32963092.0,9923.0,89023863.0,29674621.0,20195230.98261965,48023805.0,8036966.0,91958562.0,18391712.4,29180834.60718992,67993225.0,9923.0,40,4,8,60,6,24,0.03921078569513685,0.05881617854270527,97.1,7,282,118.92803613016476,14143.877777777781,96.1,6,281,118.92803613016476,14143.877777777781,92.9,2,277,118.28163189795973,13990.544444444444,378634.83333333326,805258.0115218766,2008209.0,0.0,16621836.0,9268898.995224126,32963092.0,8036966.0,1,11,10,MASTER,1,129,0,0,0,4,6,REPLAY
61,61,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:47:45 ,82999657.0,6,8,66,60,48,331,323,291,17,8,11.0,4.6475800154489,16,7,10.0,4.6475800154489,14,5,8.0,4.6475800154489,282,7,41.375,97.22718241315027,281,6,40.375,97.22718241315027,277,2,36.375,97.22718241315027,4.7831522966414175,4.614476900790084,4.084354228114461,0.16867539585133468,6384589.0,8995080.633870939,29493699.0,197717.0,82999657.0,16599931.4,18571885.949259333,49715194.0,6161185.0,52705179.0,7529311.285714285,16756591.292557672,45455985.0,415741.0,60,6,12,80,8,32,0.07228945536485773,0.09638594048647696,28.357142857142854,7,282,73.08752092037132,5341.785714285715,27.357142857142854,6,281,73.08752092037132,5341.785714285715,24.214285714285715,2,277,72.87521322985411,5310.796703296704,1806855.6,4040251.9471261688,9034278.0,0.0,14793075.8,9852580.858355094,29493699.0,6161185.0,1,11,14,MASTER,1,129,0,0,0,6,8,REPLAY
62,62,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  20:49:51 ,86018819.0,4,3,472,468,452,33,30,24,282,7,118.0,135.27995663314897,281,6,117.0,135.27995663314897,277,2,113.0,135.27995663314897,17,8,11.0,5.196152422706632,16,7,10.0,5.196152422706632,14,5,8.0,5.196152422706632,5.870808340207508,5.789430798858096,5.533672811759948,0.081377541349411,14336469.833333336,11423924.381148035,30970553.0,5107.0,86018819.0,28672939.66666667,28487266.76649861,56976140.0,5107.0,62000005.0,31000002.5,14181674.913614558,41027961.0,20972044.0,40,4,16,30,3,6,0.04650145219966343,0.034876089149747574,72.14285714285714,7,282,111.49204541345621,12430.476190476189,71.14285714285714,6,281,111.49204541345621,12430.476190476189,68.0,2,277,110.94743500114521,12309.333333333336,1021.4,2283.919832218285,5107.0,0.0,17202742.4,10075523.417398287,30970553.0,5033543.0,11,1,7,OUTSTATION,1,129,0,0,0,3,4,REPLAY
63,63,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:52:14 ,78389180.0,5,3,67,62,52,21,18,6,17,8,13.4,4.929503017546495,16,7,12.4,4.929503017546495,14,5,10.4,4.929503017546495,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.1226039103866121,1.0205490094423746,0.7398980318457216,0.10205490094423746,11198454.285714284,14880929.008195901,44031958.0,596159.0,70627782.0,17656945.5,17658597.538853165,44031958.0,7000116.0,8357557.0,4178778.5,1421657.275458646,5184042.0,3173515.0,50,5,10,30,3,12,0.06378431309014841,0.03827058785408905,11.0,7,17,4.9856938190329005,24.857142857142854,10.0,6,16,4.9856938190329005,24.857142857142854,7.25,2,14,5.725881092523166,32.785714285714285,634703.0,1419239.053523049,3173515.0,0.0,15043133.0,16340230.382586135,44031958.0,5184042.0,1,11,8,MASTER,1,129,0,0,0,5,3,REPLAY
64,64,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  20:54:18 ,104034945.0,6,10,75,69,57,1402,1392,1352,17,8,12.5,4.929503017546495,16,7,11.5,4.929503017546495,14,5,9.5,4.929503017546495,282,7,140.2,122.5359811103117,281,6,139.2,122.5359811103117,277,2,135.2,122.5359811103117,14.197152697105766,14.043358219682819,13.543526168058245,0.1537944774229467,6935663.0,7721069.385654332,24989923.0,9165.0,101212778.0,20242555.6,14425216.15260937,37000288.0,4204836.0,95977548.0,10664172.0,13361365.847543215,35023725.0,9165.0,60,6,12,100,10,40,0.05767292903360501,0.09612154838934167,92.3125,7,282,114.42885344177841,13093.9625,91.3125,6,281,114.42885344177841,13093.9625,88.0625,2,277,113.87388857854992,12967.2625,649883.0,931713.3528444608,1977789.0,0.0,13208394.42857143,7122173.362977971,24989923.0,5025759.0,1,11,16,MASTER,1,129,0,0,0,6,10,REPLAY
65,65,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  20:56:27 ,119048728.0,4,6,472,468,452,210,204,192,282,7,118.0,135.27995663314897,281,6,117.0,135.27995663314897,277,2,113.0,135.27995663314897,80,8,35.0,35.08845964131227,79,7,34.0,35.08845964131227,77,5,32.0,35.08845964131227,5.72874663557934,5.644747418048851,5.4095496089634825,0.08399921753048886,13227636.444444446,14430583.754045462,42661623.0,10769.0,119048728.0,39682909.333333336,34124750.376014724,60984888.0,323596.0,112687894.0,22537578.8,14972185.288302895,42661623.0,7871638.0,40,4,16,60,6,12,0.033599687012195546,0.050399530518293316,68.2,7,282,92.85089600477149,8621.28888888889,67.2,6,281,92.85089600477149,8621.28888888889,64.4,2,277,92.37868922117384,8533.822222222221,47766.428571428565,126378.09101773027,334365.0,0.0,16959194.714285713,14301878.927701233,42661623.0,6026469.0,11,1,10,OUTSTATION,1,129,0,0,0,6,4,REPLAY
66,66,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  20:59:00 ,114499940.0,12,8,2372,2360,2312,82,74,58,946,7,197.66666666666663,280.64352456236696,945,6,196.66666666666663,280.64352456236696,941,2,192.66666666666663,280.64352456236696,17,8,10.25,4.166190448976482,16,7,9.25,4.166190448976482,14,5,7.25,4.166190448976482,21.43232564139335,21.257653060778896,20.69870080281265,0.17467258061445273,6026312.631578947,8646179.71874978,31966955.0,4070.0,112488640.0,10226240.0,14679510.1181543,39670321.0,4070.0,89025647.0,12717949.57142857,12418994.58451974,39423174.0,2902755.0,120,12,48,80,8,16,0.10480354836867163,0.06986903224578109,122.7,7,946,233.40615154478547,54478.43157894736,121.7,6,945,233.40615154478547,54478.43157894736,118.5,2,941,233.00225885509983,54290.05263157895,567191.375,1014400.2335081606,2902755.0,0.0,12813273.75,9994793.591288857,31966955.0,6649873.0,11,1,20,OUTSTATION,1,129,0,0,0,8,12,REPLAY
67,67,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:01:02 ,113976993.0,8,11,82,74,58,1515,1504,1460,17,8,10.25,4.166190448976482,16,7,9.25,4.166190448976482,14,5,7.25,4.166190448976482,282,7,137.72727272727272,131.00999267925397,281,6,136.72727272727272,131.00999267925397,277,2,132.72727272727272,131.00999267925397,14.011599691878171,13.84489938245695,13.318477352705735,0.16670030942121802,6332055.166666668,6474568.3809892265,19818720.0,5688.0,113976993.0,16282427.57142857,9183043.10643915,29002914.0,3338770.0,88317992.0,8831799.2,9991349.473375963,24052362.0,5688.0,80,8,16,110,11,44,0.07018960396682865,0.0965107054543894,84.05263157894737,7,282,117.14733063976914,13723.497076023392,83.05263157894737,6,281,117.14733063976914,13723.497076023392,79.89473684210526,2,277,116.59040113760182,13593.321637426905,1231616.111111111,3136928.3427668717,9514877.0,0.0,11432494.222222222,5293714.411860537,19818720.0,6376756.0,1,11,19,MASTER,1,129,0,0,0,8,11,REPLAY
68,68,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:03:05 ,94001884.0,5,4,40,35,25,489,485,469,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,468,7,122.25,230.5,467,6,121.25,230.5,463,2,117.25,230.5,5.6275467840623286,5.531804022140663,5.255213821033629,0.09574276192166532,11750235.5,16360397.698504232,42004175.0,6045.0,94001884.0,23500471.0,16609574.22093898,42004175.0,8027959.0,32495887.0,10831962.333333334,18386572.661544465,32061548.0,6045.0,50,5,10,40,4,16,0.05319042328981406,0.04255233863185125,58.77777777777778,7,468,153.45909697520202,23549.694444444438,57.77777777777778,6,467,153.45909697520202,23549.694444444438,54.88888888888889,2,463,153.04855801709178,23423.861111111102,226590.5,262082.28489604808,471733.0,0.0,23273880.5,16442709.96080116,42004175.0,8027959.0,1,11,9,MASTER,1,129,0,0,0,5,4,REPLAY
69,69,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:05:31 ,109324205.0,10,7,98,88,68,49,42,14,17,8,9.8,3.794733192202056,16,7,8.8,3.794733192202056,14,5,6.8,3.794733192202056,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.3446244589658805,1.1891236711943158,0.7500626233687224,0.1555007877715644,6832762.8125,5581177.153902023,15977781.0,24728.0,94303725.0,10478191.666666666,4446422.729081154,15977781.0,3260513.0,90284999.0,15047499.833333336,17038881.144354653,46205999.0,2005876.0,100,10,20,70,7,28,0.09147105163033198,0.0640297361412324,8.647058823529411,7,17,3.1808249022578288,10.117647058823527,7.647058823529411,6,16,3.1808249022578288,10.117647058823527,4.823529411764706,2,14,3.7455856370807865,14.029411764705882,1777908.625,3553282.292124482,10292941.0,0.0,11385391.625,4191013.0096120792,15977781.0,5033545.0,1,11,17,MASTER,1,129,0,0,0,10,7,REPLAY
70,70,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:07:36 ,99040887.0,8,6,100,92,76,1886,1880,1856,17,8,12.5,4.810702354423639,16,7,11.5,4.810702354423639,14,5,9.5,4.810702354423639,946,7,314.3333333333333,355.4448855542399,945,6,313.3333333333333,355.4448855542399,941,2,309.3333333333333,355.4448855542399,20.05232445060796,19.910968689123308,19.50709508488146,0.14135576148464826,7618529.769230769,7568163.03232339,24243384.0,34238.0,93405856.0,13343693.714285715,10175135.067081776,30066225.0,3901216.0,65998703.0,13199740.6,18531625.47706776,40046369.0,34238.0,80,8,16,60,6,24,0.08077472084837044,0.06058104063627784,141.85714285714286,7,946,269.50406223365087,72632.43956043955,140.85714285714286,6,945,269.50406223365087,72632.43956043955,138.0,2,941,268.91462757365383,72315.07692307692,1117403.625,1883043.6597889632,4402775.0,0.0,11262707.25,7486132.174563496,24243384.0,5635031.0,1,11,14,MASTER,1,129,0,0,0,8,6,REPLAY
71,71,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:09:38 ,118709430.0,7,6,954,947,919,75,69,57,282,7,136.28571428571428,123.59707963879283,281,6,135.28571428571428,123.59707963879283,277,2,131.28571428571428,123.59707963879283,35,8,12.5,11.0227038425243,34,7,11.5,11.0227038425243,32,5,9.5,11.0227038425243,8.66822458839201,8.558713490579478,8.221756266540915,0.10951109781253268,9892452.5,10005341.086743988,27623102.0,4715.0,117535626.0,19589271.0,35808408.04268844,90338827.0,4715.0,91031210.0,18206242.0,11989594.126928505,34436415.0,8031224.0,70,7,28,60,6,12,0.05896751420674836,0.05054358360578432,79.15384615384616,7,282,108.69287476942095,11814.141025641024,78.15384615384616,6,281,108.69287476942095,11814.141025641024,75.07692307692308,2,277,108.08288604774694,11681.910256410256,575420.1428571428,1498254.6622438643,3972823.0,0.0,16215383.57142857,8344721.547010099,27623102.0,6857420.0,11,1,13,OUTSTATION,1,129,0,0,0,6,7,REPLAY
72,72,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:12:35 ,98095083.0,9,15,81,72,54,105,90,30,17,8,9.0,3.0,16,7,8.0,3.0,14,5,6.0,3.0,7,7,7.0,0.0,6,6,6.0,0.0,2,2,2.0,0.0,1.8961195027481648,1.651458921748402,0.8563120334991714,0.2446605809997633,4265003.608695652,4793286.967851543,16998073.0,10444.0,98095083.0,12261885.375,6802682.7470681835,21119212.0,2920732.0,67010503.0,4786464.5,8336684.970685565,31146086.0,10444.0,90,9,18,150,15,60,0.09174771787491122,0.15291286312485206,7.75,7,17,2.0269917740765293,4.108695652173913,6.75,6,16,2.0269917740765293,4.108695652173913,3.5,2,14,2.653955210788149,7.043478260869565,3402070.4285714286,4393644.04861359,9979255.0,0.0,10611512.857142856,3609029.14499525,16998073.0,5027663.0,1,11,24,MASTER,1,129,0,0,0,9,15,REPLAY
73,73,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:14:38 ,86014642.0,3,5,33,30,24,923,918,898,17,8,11.0,5.196152422706632,16,7,10.0,5.196152422706632,14,5,8.0,5.196152422706632,282,7,184.6,112.54243644066001,281,6,183.6,112.54243644066001,277,2,179.6,112.54243644066001,11.114386780799483,11.021379360039656,10.719105242570214,0.09300742075982832,12287806.0,15491291.558393896,43070136.0,13545.0,61999860.0,30999930.0,17069849.025837105,43070136.0,18929724.0,15986231.0,3996557.75,7190116.51754997,14751097.0,13545.0,30,3,6,50,5,20,0.03487778278493562,0.0581296379748927,119.5,7,282,123.76475381026009,15317.714285714286,118.5,6,281,123.76475381026009,15317.714285714286,115.25,2,277,123.01538811988407,15132.785714285714,305397.25,610794.5,1221589.0,0.0,21194877.0,15259230.162507825,43070136.0,8028551.0,1,11,8,MASTER,1,129,0,0,0,3,5,REPLAY
74,74,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:16:42 ,67036461.0,2,3,16,14,10,465,462,450,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,282,7,155.0,138.69751259485514,281,6,154.0,138.69751259485514,277,2,150.0,138.69751259485514,7.175199776730458,7.100613500465068,6.861937416415821,0.07458627626538937,16759115.25,17683367.488733348,39381490.0,596725.0,61999807.0,61999807.0,-1.0,61999807.0,61999807.0,45014869.0,22507434.5,30986422.53611701,44418144.0,596725.0,20,2,4,30,3,12,0.02983451050615575,0.04475176575923362,96.2,7,282,126.8905039788242,16101.2,95.2,6,281,126.8905039788242,16101.2,92.0,2,277,126.19825672330026,15926.0,198908.33333333328,344519.33938217943,596725.0,0.0,22146578.666666668,17172759.132325165,39381490.0,5036654.0,1,11,5,MASTER,1,129,0,0,0,2,3,REPLAY
75,75,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  21:18:46 ,62000075.0,2,0,16,14,10,0,0,0,8,8,8.0,0.0,7,7,7.0,0.0,5,5,5.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.25806420395459195,0.225806178460268,0.16129012747162,0.032258025494323994,62000075.0,-1.0,62000075.0,62000075.0,62000075.0,62000075.0,-1.0,62000075.0,62000075.0,0.0,0.0,0.0,0.0,0.0,20,2,4,0,0,0,0.032258025494323994,0.0,8.0,8,8,0.0,0.0,7.0,7,7,0.0,0.0,5.0,5,5,0.0,0.0,0.0,-1.0,0.0,0.0,62000075.0,-1.0,62000075.0,62000075.0,1,11,2,MASTER,1,0,0,0,0,2,0,REPLAY
